Profissional   |     Data                     |     Linha     |     Função                                |     Classe                                  |     URL                                                                             |     Arquivo                                                                         |     Mensagem                                          
2              |     2011-07-07 10:09:03      |     1302      |     select                                |     Zend_Db_Table_Abstract                  |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     A table must have a primary key, but none was found
2              |     2011-07-07 10:11:47      |     1302      |     select                                |     Zend_Db_Table_Abstract                  |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/library/Zend/Db/Table/Abstract.php                               |     A table must have a primary key, but none was found
2              |     2011-07-07 10:14:10      |     159       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_0000000d" requer 3
2              |     2011-07-07 11:02:47      |     159       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_0000000d" requer 3
2              |     2011-07-07 11:08:33      |     159       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_0000000d" requer 3
2              |     2011-07-07 11:19:05      |     160       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_0000000d" requer 3
2              |     2011-07-14 07:54:49      |     130       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_0000000d" requer 1
2              |     2011-07-14 11:50:23      |     107       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[42601]: Syntax error: 7 ERRO:  erro de sintaxe em ou próximo a "WHERE" LINE 4:                         dem.cd_objeto =  WHERE (sol.st_solic...                                                  ^
2              |     2011-07-14 13:02:46      |     187       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[3F000]: Invalid schema name: 7 ERRO:  esquema "form" não existe
2              |     2011-07-14 13:03:29      |     187       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[42P01]: Undefined table: 7 ERRO:  faltando entrada para tabela "form" na cláusula FROM LINE 2: ...ntariado" AS "iiv" ON (iiv.cd_item_inventariado = form.cd_it...                                                              ^
2              |     2011-07-14 13:03:52      |     187       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[08P01]: <<Unknown error>>: 7 ERRO:  mensagem de ligação forneceu 0 parâmetros, mas comando preparado "pdo_stmt_0000000f" requer 1
2              |     2011-07-14 13:45:46      |     513       |     generateAction                        |     RelatorioDemanda_ChamadoTecnicoController|     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/library/Zend/Controller/Action.php                               |     You cannot define a correlation name 'sid' more than once
2              |     2011-07-14 13:47:38      |     209       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[42703]: Undefined column: 7 ERRO:  coluna iiv.cd_subitem_inventario não existe LINE 2: ...entario" AS "siv" ON (siv.cd_subitem_inventario = iiv.cd_sub...                                                              ^
2              |     2011-07-14 13:49:39      |     209       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[42703]: Undefined column: 7 ERRO:  coluna iiv.cd_subitem_inventario não existe LINE 2: ...entario" AS "siv" ON (siv.cd_subitem_inventario = iiv.cd_sub...                                                              ^
2              |     2011-07-14 13:52:17      |     209       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[42703]: Undefined column: 7 ERRO:  coluna iiv.cd_subitem_inventario não existe LINE 3: ...entario" AS "siv" ON (siv.cd_subitem_inventario = iiv.cd_sub...                                                              ^
2              |     2011-07-14 15:09:30      |     125       |     fetchAll                              |     Zend_Db_Adapter_Abstract                |     /oasis/relatorioDemanda/chamado-tecnico/generate                                |     /var/www/oasis/application/modules/relatorioDemanda/models/RelatorioDemandaChamadoTecnico.php|     SQLSTATE[42P01]: Undefined table: 7 ERRO:  faltando entrada para tabela "sol" na cláusula FROM LINE 2: ...R JOIN "oasis"."a_item_inventariado" AS "iiv" ON (sol.cd_ite...                                                              ^
